
#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	op09
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
148.0	0.153125	0.746500215703	0.0952096662118	1	1510219364.43593
148.0	0.1515625	0.917124101181	0.11197891641	1	1510219365.4462914
148.5	0.153125	0.852497675575	0.0778779267054	1	1510219366.4315076
149.0	0.1546875	0.642392497417	0.295710370652	1	1510219367.4396038
149.0	0.153125	0.856215098797	0.0797141814321	1	1510219368.4358532
149.5	0.153125	0.941278532609	0.0409567727752	1	1510219369.4311383
150.0	0.1578125	0.352778804348	0.0294948855494	1	1510219370.5068545
150.0	0.153125	0.90762304922	0.108795936192	1	1510219371.4367704
150.5	0.153125	0.987029569892	0.130195251684	1	1510219372.440672
150.5	0.1515625	0.850722222222	0.251835946104	1	1510219373.4355671
151.0	0.153125	0.957902167277	0.041445405862	1	1510219374.4340575
151.0	0.1546875	0.943047924298	0.197175824482	1	1510219375.4403124
151.5	0.1546875	2.56955298913	0.292584223076	1	1510219376.5581303
152.0	0.15625	0.886797807473	0.408116067567	1	1510219377.5079472

#$Filter:op06
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
152.0	0.159375	1.07083695652	0.113429728203	1	1510219379.941467
152.0	0.153125	1.05981126503	0.151996657895	1	1510219380.7102544
152.5	0.153125	1.12785147466	0.217694029382	1	1510219381.4782941
152.5	0.153125	1.22510162602	0.123200140426	1	1510219381.934087
153.0	0.15625	1.21912802419	0.0835660555486	1	1510219382.703187
153.0	0.153125	1.27843581989	0.11924976682	1	1510219383.4928513
153.0	0.15625	1.24600409836	0.0902413613011	1	1510219383.935944
153.5	0.153125	1.27173616461	0.141295368028	1	1510219384.7068841
153.5	0.153125	1.24722803909	0.120331088073	1	1510219385.4966707
154.0	0.1578125	1.41104102465	0.163149715213	1	1510219385.9412963
154.0	0.153125	1.42447648196	0.19952104685	1	1510219386.728304
154.0	0.15625	1.35902814482	0.174580162528	1	1510219387.4910548
154.5	0.1546875	1.23135190217	0.101223253528	1	1510219387.9338708
154.5	0.1546875	1.35095583477	0.0526007310915	1	1510219388.7292516
155.0	0.1546875	1.33848490746	0.0775670433427	1	1510219389.494944
155.0	0.1546875	1.30020892795	0.0543642023337	1	1510219389.9360194
155.0	0.153125	1.33932336957	0.145109951931	1	1510219390.6938596
155.5	0.1546875	1.32884919242	0.170588982221	1	1510219391.463807
155.5	0.1546875	1.33820238352	0.131451418461	1	1510219391.9315917
155.5	0.1515625	1.47294537402	0.12873015118	1	1510219392.6956232
156.0	0.1515625	1.48937257334	0.123197706397	1	1510219393.4543056
156.0	0.1546875	1.59402786727	0.203429372401	1	1510219393.936387
156.0	0.1546875	1.53833988504	0.133842395499	1	1510219394.6992931
156.5	0.153125	1.79620910864	0.26064728981	1	1510219395.4708486
156.5	0.1546875	1.93128360215	0.0714604856967	1	1510219395.939073
157.0	0.15625	2.08913060897	0.231828404601	1	1510219396.7049382

#$Filter:op06
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
157.0	0.153125	0.897246907974	0.09144192258	1	1510219401.5050795
157.5	0.1609375	1.18527859463	0.0413267549587	1	1510219402.0532758
157.5	0.1546875	4.84189085739	0.561014843227	1	1510219402.9088867

#$Filter:op06
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
158.0	0.1515625	2.46985815603	0.222602371338	1	1510219408.9472015
158.0	0.153125	2.46650809274	0.260685046892	1	1510219409.7410705
158.0	0.153125	2.60674881363	0.292464735545	1	1510219410.5079966
158.5	0.1546875	2.85383695652	0.236888888932	1	1510219410.9398565
158.5	0.1546875	2.92338709677	0.293763906395	1	1510219411.7306483
158.5	0.1546875	3.19099744854	0.282499988733	1	1510219412.4964514
158.5	0.1546875	3.40135326087	0.239480467321	1	1510219412.942456
159.0	0.153125	3.36592741935	0.474862234024	1	1510219413.7115684
159.0	0.1546875	3.97118474978	0.416305475952	1	1510219414.5013454
159.0	0.1546875	3.05726481959	1.38532666016	1	1510219414.9433393
159.0	0.153125	3.87917527548	0.396175838661	1	1510219415.7036703
159.5	0.15625	4.14163858696	0.199611247056	1	1510219416.460941
159.5	0.15625	4.24689130435	0.429243546431	1	1510219416.9488442
159.5	0.153125	3.92975721785	0.468398015996	1	1510219417.7083328

#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
160.0	0.1546875	0.385443513746	0.0353809871773	2	1510219425.928026
160.0	0.1609375	0.364287374589	0.0335446078301	2	1510219426.7090876
160.0	0.153125	0.151151855047	0.0185691882077	2	1510219427.5432823
160.0	0.1546875	0.34093423913	0.043531461592	2	1510219427.9561863
160.0	0.1515625	0.351922245286	0.0379830626581	2	1510219428.7200882
160.5	0.159375	0.360319216878	0.0180312423908	2	1510219429.476839
160.5	0.159375	0.344676048273	0.0232742246666	2	1510219429.9349992
160.5	0.1546875	0.397124137187	0.0549440189794	2	1510219430.7006342
161.0	0.15625	0.448202284946	0.0524473491557	2	1510219431.4703379
161.0	0.1546875	0.442344408357	0.0644281851094	2	1510219431.9386969
161.0	0.153125	0.465020480973	0.0416275589111	2	1510219432.7042983
161.0	0.1546875	0.534202033599	0.0649507928828	2	1510219433.4982953
161.0	0.1546875	0.550724969475	0.0486416014214	2	1510219433.9309719
161.5	0.1546875	0.533073870574	0.0736833724341	2	1510219434.7070642
161.5	0.1546875	0.574220800525	0.0793542186269	2	1510219435.4950385
161.5	0.1546875	0.551358363858	0.0771668771893	2	1510219435.9320214
162.0	0.1578125	0.609603937729	0.0284864411188	2	1510219436.6909773
162.0	0.153125	0.662609726124	0.0403625393028	2	1510219437.483764
162.0	0.1546875	0.749893162393	0.0342562148558	2	1510219437.936637
162.0	0.153125	0.764815428824	0.121386322276	2	1510219438.7085624
162.0	0.1546875	0.839716880342	0.151958376014	2	1510219439.488369
162.5	0.1515625	0.967254704301	0.139996350687	2	1510219439.9323385
162.5	0.1546875	1.03417053492	0.161776887908	2	1510219440.7792804
162.5	0.1578125	2.26349710339	0.0757174450697	2	1510219441.634996
163.0	0.1515625	1.80454681873	0.279175793493	2	1510219442.4289856
163.0	0.153125	3.40729619565	0.400977968754	2	1510219442.9320405
163.0	0.153125	3.20393148701	0.293096727639	2	1510219443.7128863
163.0	0.1515625	2.2685625	0.251550263002	2	1510219444.4777625
163.5	0.1546875	2.65021570319	0.310522482693	2	1510219444.933355

#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
163.5	0.1546875	3.41562337831	0.485389645567	2	1510219471.9484384
163.5	0.1546875	4.61009623855	0.623237685206	2	1510219472.7259417
163.5	0.1546875	11.5481150794	1.03286245306	2	1510219473.624188
163.5	0.1546875	1.49344262295	0.821753980984	2	1510219474.5777874

#$Filter:op18*op18*op18
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
164.0	0.153125	0.00123746172353	0.00113719576891	3	1510219492.9463685
164.0	0.1546875	0.001097050861	0.00111241818842	3	1510219493.7381787
164.0	0.153125	0.00132474846894	0.0009701913312	3	1510219494.5050166
164.0	0.153125	0.00148610326087	0.00108802321131	3	1510219494.9389527
164.0	0.1546875	0.00108499562555	0.000681708207554	3	1510219495.706961
164.0	0.153125	0.00175648656899	0.00104578714485	3	1510219496.4737768
164.0	0.153125	0.00195993589744	0.00134804300889	3	1510219496.9396727
164.0	0.153125	0.00199177055993	0.00139915735361	3	1510219497.6976602
164.0	0.153125	0.00256985326087	0.00144010763399	3	1510219498.4563346
164.5	0.15625	0.00309422282609	0.00164713298736	3	1510219498.9363928
164.5	0.1546875	0.0034126984127	0.00152077934608	3	1510219499.7271414

#$Filter:op18*op18*op18
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
164.5	0.1546875	0.00421151848206	0.00182399191172	3	1510219502.0718029
164.5	0.15625	0.00492438126566	0.0017130120607	3	1510219502.848359
164.5	0.1578125	0.0156487694215	0.00560026999989	3	1510219503.7443428
164.5	0.153125	0.00833426290464	0.00303902964711	3	1510219504.6396735

#$Filter:op18*op18*op18
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
165.0	0.1546875	0.0160121909341	0.00405198462258	3	1510219510.0686612

#$Filter:op18*op18*op18
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
165.0	0.153125	0.0369087357955	0.00711935718906	3	1510219516.065723
165.0	0.1546875	0.0580120631026	0.00307031553709	3	1510219516.9802005
165.0	0.1578125	0.216145833333	0.0	3	1510219517.875503
165.0	0.1609375	0.166618217054	0.0	3	1510219518.7694473

#$Filter:ns12
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
165.5	0.1546875	0.0909625821657	0.0128780556621	4	1510219530.9380724
165.5	0.1546875	0.0681207836015	0.0275650331645	4	1510219531.7245061
165.5	0.15625	0.0439096102151	0.0328219917078	4	1510219532.5411222
165.5	0.15625	0.0298471102151	0.00428582224825	4	1510219533.0091894
165.5	0.26875	0.0472947485207	0.0178731605988	4	1510219533.7700472
165.5	0.1546875	0.0444262904637	0.00810016384532	4	1510219534.5399673

#$Filter:ns12
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
165.5	0.1546875	0.0281917934783	0.00564797133556	4	1510219537.502625
165.5	0.1546875	0.007008385819	0.00652593123111	4	1510219538.5753365

#$Filter:ns12
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
166.0	0.1546875	0.00491876526252	0.00578674848959	4	1510219543.0612304
166.0	0.2703125	0.00182025935374	0.00144687504357	4	1510219543.9765065
166.0	0.1578125	0.000293624234471	0.000289412586219	4	1510219544.8073876

#$Filter:op18*op18*op18
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
166.0	0.1546875	0.0578682170543	0.00988975092181	3	1510219557.5575542
166.0	0.1546875	0.00413474462366	0.0164310977214	3	1510219558.0638762
166.0	0.1546875	0.0611639118457	0.00101529107758	3	1510219558.960173
166.0	0.1546875	0.0517475940507	0.00698674616067	3	1510219559.7180684
166.0	0.15625	0.0412825896763	0.018557806126	3	1510219560.5068693
166.0	0.15625	0.0487356189851	0.00693210361802	3	1510219561.0618846

#$Filter:op18*op18*op18
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
166.0	0.1578125	0.0459368943798	0.00757966244948	3	1510219563.995497
166.0	0.1546875	0.0477763586957	0.00751247817414	3	1510219564.8154895
166.5	0.153125	0.102894825269	0.0139455159208	3	1510219565.710952
166.5	0.1609375	0.134575815217	0.0216413338198	3	1510219566.4922101
166.5	0.1609375	0.0561809782609	0.00781737206306	3	1510219566.9888809
166.5	0.153125	0.0548738243657	0.00913215898037	3	1510219567.7538648

#$Filter:op09
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
166.5	0.1578125	25.9440678516	0.298795527508	2	1510219581.9397657
166.5	0.1546875	24.9639855942	0.296830298976	2	1510219582.7066228
166.5	0.15625	25.3798324742	0.313668569179	2	1510219583.4756424
166.5	0.1546875	23.757826087	0.293773754218	2	1510219583.9435754
166.5	0.1546875	24.1601024449	0.297206047149	2	1510219584.7073557
166.5	0.1546875	23.8293850806	0.291264944967	2	1510219585.4787526
166.5	0.1546875	24.7916041417	0.300507199363	2	1510219585.9366698
166.5	0.1546875	25.0996324474	0.301621369482	2	1510219586.7480216
167.0	0.15625	24.6592657757	0.306642525593	2	1510219587.515937
167.0	0.15625	24.8878301321	0.301706024809	2	1510219587.9518473
167.0	0.1546875	25.3411253281	0.308305178895	2	1510219588.7165577
167.0	0.1546875	24.8115611011	0.324081289625	2	1510219589.4836047
167.0	0.1546875	24.8619447779	0.31684620845	2	1510219589.9420726
167.0	0.15625	25.7225891323	0.334229637216	2	1510219590.709365
167.0	0.1546875	27.6911956522	0.362608862638	2	1510219591.5412364
167.0	0.1546875	30.1913866546	0.445739146648	2	1510219591.9471734
167.5	0.15625	21.3482862903	7.73958997848	2	1510219592.7130888
167.5	0.1546875	9.89921185781	2.61560436217	2	1510219593.5049517
167.5	0.1546875	6.98435608026	0.854743954868	2	1510219593.938999
167.5	0.15625	2.94900873656	0.377100873595	2	1510219594.830732
167.5	0.26875	6.65124967157	1.52571564274	2	1510219595.5926306
167.5	0.1546875	5.66394437285	0.271237632588	2	1510219596.4443805
168.0	0.1546875	2.00717338217	0.16927681067	2	1510219596.9475002
168.0	0.15625	1.30914850372	0.200758239008	2	1510219597.744282
168.0	0.1546875	0.5698125	0.0699720016309	2	1510219598.6471567
168.0	0.2703125	1.0084808771	0.315500561783	2	1510219599.4420419
168.0	0.153125	0.988685997232	0.0899795400138	2	1510219599.9409685
168.0	0.153125	0.910732119845	0.114178275716	2	1510219600.7079282
168.5	0.153125	0.804089492626	0.0421289789943	2	1510219601.4719348
168.5	0.1546875	0.749663978495	0.108001253265	2	1510219601.9407902
168.5	0.1546875	0.7508125	0.0949733363254	2	1510219602.7124648
168.5	0.1546875	0.758951086957	0.0954852309682	2	1510219603.4775481
168.5	0.1546875	0.716302145858	0.065644837755	2	1510219603.9359088
169.0	0.1546875	0.628194016436	0.0737025973713	2	1510219604.700363
169.0	0.1546875	0.51512792617	0.057749640089	2	1510219605.4922159
169.0	0.1546875	0.440230174731	0.0496488120148	2	1510219605.9401839
169.0	0.153125	0.45104972079	0.0413728034966	2	1510219606.7060277
169.5	0.1546875	0.407251602564	0.0598981234872	2	1510219607.4639223
169.5	0.1546875	0.379133576532	0.0524924423187	2	1510219607.94487
169.5	0.1546875	0.377244415808	0.0399776715981	2	1510219608.7086318
170.0	0.1515625	0.352596902979	0.0414163701068	2	1510219609.4797041
170.0	0.1546875	0.344048661564	0.0274972902964	2	1510219609.936297
170.0	0.1546875	0.333991529304	0.0268516728054	2	1510219610.6994786
170.0	0.1546875	0.275621639785	0.0422893444076	2	1510219611.5301654
170.0	0.153125	0.220030434783	0.102701574582	2	1510219611.9390213
170.5	0.1546875	0.293528243127	0.0316016063023	2	1510219612.7040777
170.5	0.153125	0.276515151515	0.0194041000106	2	1510219613.4868972
170.5	0.153125	0.265213929063	0.0369745815819	2	1510219613.942813
171.0	0.15625	0.251444672131	0.0373615866619	2	1510219614.7077777
171.0	0.153125	0.233686155914	0.0262769676593	2	1510219615.491778
171.0	0.153125	0.227647826087	0.0327589383032	2	1510219615.946519
171.0	0.153125	0.235558836395	0.0316380231078	2	1510219616.71146
171.5	0.153125	0.250608695652	0.0277040675564	2	1510219617.469443
171.5	0.1578125	0.238754734848	0.0275980240807	2	1510219617.949356
171.5	0.153125	0.191743195032	0.0182304425714	2	1510219618.7162018
172.0	0.1546875	0.217744845361	0.0284532755752	2	1510219619.4861212
172.0	0.1546875	0.220749327957	0.0289903807391	2	1510219619.9419053
172.0	0.1546875	0.226705479156	0.0197092457975	2	1510219620.710789
172.0	0.1546875	0.187975730241	0.0208177395851	2	1510219621.474677
172.0	0.1546875	0.0522849462366	0.105126689533	2	1510219622.0023112
172.5	0.1546875	0.0542635804322	0.0446671421738	2	1510219622.8191962
172.5	0.1546875	0.0423319657066	0.0527616363201	2	1510219623.6002705
173.0	0.15625	0.178642623267	0.0216146740887	2	1510219624.4394386
173.0	0.1546875	0.187120409605	0.0251259453815	2	1510219624.936144
173.0	0.159375	0.189691212552	0.0152499127828	2	1510219625.7010353
173.0	0.1546875	0.160138193374	0.0195361707529	2	1510219626.4709146
173.5	0.1546875	0.152144190849	0.0202835932993	2	1510219626.9404554
173.5	0.1546875	0.138083837366	0.0201182476245	2	1510219627.7287343
173.5	0.1546875	0.118702749141	0.014010471723	2	1510219628.4954805
174.0	0.15625	0.125552666495	0.0182434202987	2	1510219628.9435015
174.0	0.1546875	0.123538451087	0.0179893417677	2	1510219629.7314901
174.0	0.1546875	0.138090217391	0.0165975810617	2	1510219630.4943202
174.0	0.15625	0.132015987485	0.018767539496	2	1510219630.9362304
174.5	0.1546875	0.0893015162215	0.0516509736373	2	1510219631.701683
174.5	0.1546875	0.122873818344	0.0300133145878	2	1510219632.4820378
174.5	0.1546875	0.130546196346	0.0156184004349	2	1510219632.9389422
174.5	0.1578125	0.0578629032258	0.0656408571637	2	1510219633.7038689
175.0	0.15625	0.123259943182	0.0137460783944	2	1510219634.4754465
175.0	0.15625	0.12544362302	0.0158800459991	2	1510219634.9432893
175.0	0.153125	0.122108530912	0.0174583711901	2	1510219635.7054896
175.0	0.1578125	0.126083425229	0.0175733046463	2	1510219636.468353
175.5	0.153125	0.12564899698	0.0208385366886	2	1510219636.9473877
175.5	0.153125	0.111525537634	0.0165295088795	2	1510219637.7359388
176.0	0.153125	0.113316251514	0.016153323248	2	1510219638.5072992
176.0	0.153125	0.114498220449	0.0132038055941	2	1510219638.9390264
176.0	0.159375	0.0933889033039	0.0387304384284	2	1510219639.7079675
176.0	0.159375	0.0919653257118	0.0348447660576	2	1510219640.4707766
176.0	0.159375	0.113475787317	0.0135372333641	2	1510219640.9426982
176.5	0.1515625	0.108753013085	0.0164088332953	2	1510219641.721623
176.5	0.1609375	0.104365323906	0.0215192744678	2	1510219642.5164688
176.5	0.1609375	0.106169861399	0.0155157327701	2	1510219642.9395926
177.0	0.153125	0.118348522433	0.0138788309515	2	1510219643.7281797
177.0	0.1578125	0.106419795482	0.0142404673282	2	1510219644.5181763
177.0	0.1546875	0.116033515195	0.0190918940037	2	1510219644.94824
177.0	0.153125	0.040378382732	0.00611947888638	2	1510219645.7669616

#$Filter:1
#$	0	1	 1
#$	1	op06	 0.251188643150958
#$	2	op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:61.2, mW
#$WAVELENGTH:532,nm
#$OBJECT:635, on wires	=	=	=	=
angle	ref	signal	signal_std	filter	Time
177.5	0.15625	3.46377410915	0.584051140581	0	1510219655.4515712
177.5	0.15625	3.50932202474	0.372065610256	0	1510219655.891591
178.0	0.1546875	3.33632163167	0.130893567315	0	1510219656.6503196
178.5	0.1546875	3.41187985332	0.856632507017	0	1510219657.4391057
178.5	0.1546875	3.30668140638	0.568019244558	0	1510219657.888131
178.5	0.153125	3.55615066581	0.361664844902	0	1510219658.6541095
179.0	0.153125	3.51153532609	0.420311983928	0	1510219659.4309304
179.0	0.153125	3.54903203192	0.421521377648	0	1510219659.8927255
179.5	0.1515625	3.87595108696	0.331867660825	0	1510219660.6596656
179.5	0.1546875	3.73704896907	0.603835095857	0	1510219661.4496007
180.0	0.1515625	3.35588137733	0.342167931602	0	1510219661.89571
180.0	0.153125	3.36728352253	0.195173600865	0	1510219662.6963909
180.5	0.1546875	3.59576089777	0.0333310049455	0	1510219663.4642177
180.5	0.1546875	3.00909228507	0.328842159916	0	1510219663.898184
181.0	0.1546875	2.0984375	0.975298094498	0	1510219664.6660097
181.0	0.15625	1.4811007319	1.16405342412	0	1510219665.458096
181.0	0.15625	2.76046214261	0.234932899323	0	1510219665.8908935
181.5	0.153125	2.59585084034	0.466555236028	0	1510219666.6560028
182.0	0.15625	2.09526628179	0.996986916516	0	1510219667.4375873
182.0	0.15625	2.6469604091	0.248055448487	0	1510219667.8947299
182.0	0.1625	2.67052955134	0.290100248935	0	1510219668.6605804
182.5	0.153125	2.23070265315	0.725715898097	0	1510219669.4322622
182.5	0.153125	2.22826520708	0.236886874424	0	1510219669.896285
183.0	0.159375	1.55063597624	1.11038148024	0	1510219670.6651905
183.0	0.159375	2.45031276963	0.0769441576297	0	1510219671.4457529
183.5	0.159375	2.18342320966	0.261436392242	0	1510219671.891044
183.5	0.1578125	2.1901794938	0.255165148345	0	1510219672.680598
184.0	0.153125	1.53497627265	0.825337010407	0	1510219673.4407544
184.0	0.153125	2.01010839085	0.184945081502	0	1510219673.892696
184.5	0.1546875	2.04419819645	0.0366077087808	0	1510219674.6523178
184.5	0.1578125	2.20530913978	0.230805440337	0	1510219675.4324667
184.5	0.15625	2.27086576717	0.184233131019	0	1510219675.8962908
185.0	0.1578125	2.05398611832	0.202874285936	0	1510219676.6669977
185.5	0.1578125	1.96979381887	0.192316430048	0	1510219677.4560976
185.5	0.159375	1.82384749483	0.417605042787	0	1510219677.8921611
185.5	0.1578125	1.95753301321	0.210070373688	0	1510219678.6720245
186.0	0.1546875	2.2214866422	0.275681213954	0	1510219679.459921
186.0	0.1578125	1.80538449094	0.221424831545	0	1510219679.9207947
186.5	0.153125	1.86055672269	0.232400269372	0	1510219680.698579
187.0	0.153125	1.72611248054	0.177855003434	0	1510219681.4895642
187.0	0.153125	1.77923910223	0.186024116308	0	1510219681.9115326
187.5	0.15625	1.64386324418	0.204033831417	0	1510219682.6800442
188.0	0.159375	1.7319417735	0.186353526177	0	1510219683.4692552
188.0	0.1546875	1.69449489708	0.184351872336	0	1510219683.892142
188.5	0.153125	1.54264721743	0.10833011484	0	1510219684.6571903
189.0	0.1546875	1.46034663866	0.15380743908	0	1510219685.4481173
189.0	0.1546875	1.57746848739	0.0657630351011	0	1510219685.894982
189.5	0.153125	1.47946092279	0.274135687718	0	1510219686.6598241
190.0	0.1546875	1.5001348145	0.0467406315142	0	1510219687.441586
190.0	0.15625	1.38315981232	0.0944927056117	0	1510219687.8877413
190.5	0.153125	1.37581970703	0.130941484284	0	1510219688.6514075
191.0	0.1546875	1.41080967643	0.182111725167	0	1510219689.4473934
191.0	0.1578125	1.26498872423	0.123243147285	0	1510219689.8902497
191.5	0.1546875	1.25896678651	0.180631142792	0	1510219690.6598828
192.0	0.15625	1.19337270341	0.172350982333	0	1510219691.4481068
192.0	0.1546875	1.2551034134	0.216740903608	0	1510219691.8949313
192.5	0.1546875	1.0051097613	0.499379736501	0	1510219692.660858
193.0	0.153125	1.23303794335	0.244392881831	0	1510219693.4427364
193.0	0.153125	1.2484638645	0.0575196325722	0	1510219693.8963232
193.5	0.1546875	1.32387019231	0.141165281563	0	1510219694.6755939
194.0	0.153125	1.2984967139	0.0973985132474	0	1510219695.4584427
194.0	0.153125	1.21273525521	0.106669240551	0	1510219695.8903315
194.5	0.159375	1.12370573229	0.101683946267	0	1510219696.6593235
195.0	0.159375	1.03381147541	0.221203347743	0	1510219697.4500124
195.0	0.159375	1.01039689387	0.112467292876	0	1510219697.8927839
195.5	0.153125	1.07279022469	0.138333332721	0	1510219698.652111
196.0	0.1546875	1.119140625	0.0733311092155	0	1510219699.431924
196.0	0.1546875	1.09903366047	0.119586270924	0	1510219699.8978534
196.5	0.153125	1.02746875541	0.0803510938041	0	1510219700.6636972
197.0	0.1578125	1.04494287634	0.136446248105	0	1510219701.4471004
197.0	0.1546875	0.918143696581	0.0983352643702	0	1510219701.8923395
197.5	0.1546875	0.899935289042	0.0651814004026	0	1510219702.660452
198.0	0.15625	0.890122863248	0.0941678189458	0	1510219703.4397748
198.0	0.15625	0.8828125	0.112208041204	0	1510219703.8837368
198.5	0.153125	0.735245726496	0.264134790401	0	1510219704.6479547
199.0	0.1546875	0.868041346974	0.0773564902016	0	1510219705.4414866
199.0	0.1546875	0.86031394453	0.0395692848784	0	1510219705.8876913
199.5	0.1546875	0.524892927858	0.31190111206	0	1510219706.7107217
200.0	0.1546875	0.266126572933	0.15699575247	0	1510219707.5465267
200.0	0.1578125	0.850573717949	0.087341731864	0	1510219708.4424267
200.5	0.153125	0.758681623932	0.0888921396975	0	1510219708.8883882
201.0	0.15625	0.784308819731	0.102830439184	0	1510219709.6679842
201.0	0.1546875	0.837634615385	0.0810830978071	0	1510219710.4587083
201.5	0.15625	0.804460470085	0.0964344822924	0	1510219710.8907793
202.0	0.1546875	0.377953715636	0.363543261484	0	1510219711.6720061
